,audio_id,chunk_id,transcript
357,510d0348b43c470ba75489bd64d63604,7," Yes, it is expiry only. How is this correct? Sir, in the high volatility risk trade, where usually we are getting lots of trades. People who are giving the trade, they are also giving profit in the rate of the price. So, why I am not getting this?"
358,510d0348b43c470ba75489bd64d63604,6," Okay, let's say I buy it on 15th January. 59.50, bye. It's very costly. Okay. That's fine."
359,510d0348b43c470ba75489bd64d63604,5," After this, take the expiry date. Sir, take the nearby expiry date. I got your point. I got your point. No issues. Now, 16th December, today, okay. I'll take 15th January, okay? Yes, sir. No issues. 15th January, okay. Okay, let's say I'll take 15th January. 59.50, okay. It's very costly, okay. That's fine."
360,510d0348b43c470ba75489bd64d63604,4, I don't know.
361,510d0348b43c470ba75489bd64d63604,3," Yes sir, tell me what is your issue? I am taking a loan from the community but I am not able to take it. I am getting a problem. Rejection? Yes sir, I will just check because this is nearby expiry, today is expiry. As there is a lot of volatility on that due to that we are unable to give us the script to punch an order. Can you just place the next expiry date? One second, Urtanna."
362,510d0348b43c470ba75489bd64d63604,2, I am seeing that in America
363,510d0348b43c470ba75489bd64d63604,1," Good evening, I am from Toyspinning, can I talk to you? Yes ma'am, you can see my account, right?"
364,04c62edd37874196abb1a732cd37bc39,17," Okay, okay. Any other information, sir? No, nothing else. Okay, thank you so much, sir. Very good. Please share your rating on the call."
365,04c62edd37874196abb1a732cd37bc39,16," Ok sir, you arrange and process it from there. Is there any other option? No sir, there is no other option."
366,04c62edd37874196abb1a732cd37bc39,15, It will be done by tomorrow.
367,04c62edd37874196abb1a732cd37bc39,14," Should I acknowledge it? Yes, click on acknowledgement. Ok, now it is asking for income proof. Yes, you have to upload the bank statement in income proof. Upload and submit the 6 month bank statement. We don't have it yet. Ok sir, arrange it and process it from there. Is there any other option? No sir, there is no other option."
368,04c62edd37874196abb1a732cd37bc39,13," You can activate all of them. Should I activate all of them? Yes, you can activate all of them. If you are interested in future, then you can do that. Ok, I have done all three. Ok, submit it. I have submitted it. Risk discount on derivative. It is showing like this."
369,04c62edd37874196abb1a732cd37bc39,12," Yes, you can tick the segments you want to activate and submit the request. You have to upload the letter in the 6 month bank statement. If I want to do it in the option, do I have to do equity? Equity, yes sir. Okay. All of you do equity sir. Really?"
370,04c62edd37874196abb1a732cd37bc39,11," Ok, it is showing here, equity, derivatives, NSE and BSE, current week derivatives, NSE, BSE, community Yes, you can tick the segments you want to activate and submit the request from there You have to upload the letter of 6 months in the bank statement If I want to do it in the option, do I have to do equity? Equity, yes sir Ok All of you do equity sir Really?"
371,04c62edd37874196abb1a732cd37bc39,10, yes done scroll down and you will get profile modification option yes ok when you go up you will get your client code segment segment he is showing yes click on segment activation segment
372,04c62edd37874196abb1a732cd37bc39,9, like my name is written there yes sir there yes done ok scroll down and down profile modification option will come yes ok if you go up then you will enter your client code segment segment is showing yes click on segment activation ok segment
373,04c62edd37874196abb1a732cd37bc39,8," I will file. Yes, sir."
374,04c62edd37874196abb1a732cd37bc39,7," Ok, ok Yes I have to send a request to you Wait, wait, one minute Yes Open the application, I am on home page Ok Go to more Last option will come to more, go to more I went to more Ok Click on user name, your profile will be showing What? Click on profile, user name Profile? Yes sir"
375,04c62edd37874196abb1a732cd37bc39,6," Yes, I am. So, we are able to trade options? Yes, if you want to trade in options, then you can activate segments. We have given you access to the application for activation. So, open your application first so that I can better assist you. So, do it from there, right? It is not done directly from our site. You can do it by going to the application. So, I will guide you. You open your application once."
376,04c62edd37874196abb1a732cd37bc39,5," I have called you, you are not I will tell you, you have added the amount today, you can't do the same day video sir You can't payout the same day because you have added the amount today So till tomorrow you will add the amount sir Ok ok ok There is no derivative segment in this, activate the derivative segment Yes, I will check once"
377,04c62edd37874196abb1a732cd37bc39,4, It costs around 4900 rupees So if I put 4000 in it
378,04c62edd37874196abb1a732cd37bc39,3, How much amount did you invest?
379,04c62edd37874196abb1a732cd37bc39,2," Hello Yes sir, how can I help you? I am Suresh Bhargavi speaking madam I had opened an account in Suresh Okay I am withdrawing money from it but I am not able to withdraw What is the issue of withdrawing money? Sir, Suresh Bhargavaj's account is there I was sending you the details once, please keep it on the line Yes yes"
380,04c62edd37874196abb1a732cd37bc39,1," Good afternoon, sir. This is Dixia from Hawaii. I am listening. Hello. Yes, sir. Tell me. How can I help you? I am Suresh Bharatbhai. I opened an account in Suresh. Okay. I am withdrawing money from it. So, I am unable to withdraw. What is the issue of withdrawing? Sir, Suresh Bharatbhai is an account. I was telling you the details once. Please keep it on the line. Okay. How much amount have you invested?"
381,68da1c2f6fb3439c870bcbea319afd5b,14," Yes, and mention in that that your friend shared the link with you. And confirm with him once that he shared the link from third party website or from where. And please mention that detail in the mail so that we can check what exactly is the problem and from where. Okay, thank you. Alright sir. Any other information other than this? No sir, thank you. Okay sir. Thank you for talking to us on Choice Phoenix. Your day was good."
382,68da1c2f6fb3439c870bcbea319afd5b,13, Yes.
383,68da1c2f6fb3439c870bcbea319afd5b,12," Yes sir, when you click on the link shared with you, first it asks you to download the application directly. Then your account opening process is completed. Okay sir. But I will still request you that the error you are getting there, you take a screenshot of it and mail it to us at customercare at the rate choiceindia.com. Okay sir."
384,68da1c2f6fb3439c870bcbea319afd5b,11," If you had received the link directly, then you would have been shown our mobile application for download. No, no, when we win, the first page opens in which we put all the details. Then it opens."
385,68da1c2f6fb3439c870bcbea319afd5b,10," If you have opened a training account and you have referred someone, then the referral link is available on our application. If you share the same link, then the link is shared through the third party."
386,68da1c2f6fb3439c870bcbea319afd5b,9," Sir, the referral that you have been given is done as a third party. Our referral is that you have opened an account in Choice Broking."
387,68da1c2f6fb3439c870bcbea319afd5b,8," No, no, he sent the link, I got it done on that link. Yes, but how is it, when you create an account, sir, then you have to do it through our mobile application, sir. Okay, fine. No, like there is a referral program, that we refer someone,"
388,68da1c2f6fb3439c870bcbea319afd5b,7," And the login you are doing, sir, in which you are doing it? I am doing it now. Yes, in which you are doing it, sir? I am doing it on mobile. Are you doing it through mobile website or in our application? No, no, I am doing it in the link given in that. Yes, but how is it, when you create an account, sir, then you have to do it through our mobile application, sir. Okay, fine. No, like there is a referral program, that we refer someone,"
389,68da1c2f6fb3439c870bcbea319afd5b,6," No, I am showing the reference code. So, how is it that when you log in, you have to register your mobile number first. And if you are getting an error there, then do one thing, I will request you that the error you are getting there, will you take a screenshot of it and mail it to us at customercareattheredchoiceindia.com? Yes, absolutely."
390,68da1c2f6fb3439c870bcbea319afd5b,5," Yes sir, because of this you are facing a problem there. How is it there that when you enter your mobile number, then there you will already be able to see the tracker number that is being written there."
